"date","version","installer","type","ci","downloads"
"2026-03-28","0.1.3","Browser","sdist","false",1
"2026-03-28","0.10.1","Browser","sdist","false",1
"2026-03-28","0.10.2","Browser","sdist","false",1
"2026-03-28","0.10.3","Browser","sdist","false",1
"2026-03-28","0.11.0","Browser","sdist","false",1
"2026-03-28","0.11.2","Browser","sdist","false",1
"2026-03-28","0.11.3","Browser","sdist","false",1
"2026-03-28","0.12.1","Browser","sdist","false",1
"2026-03-28","0.13.0","Browser","sdist","false",1
"2026-03-28","0.13.1","Browser","sdist","false",1
"2026-03-28","0.16.0","Browser","sdist","false",1
"2026-03-28","0.16.1","Browser","sdist","false",1
"2026-03-28","0.18.0","Browser","sdist","false",1
"2026-03-28","0.20.0","requests","sdist","false",8
"2026-03-28","0.21.1","Browser","bdist_wheel","false",1
"2026-03-28","0.23.2","Browser","bdist_wheel","false",1
"2026-03-28","0.24.0","Browser","bdist_wheel","false",1
"2026-03-28","0.24.0","Browser","sdist","false",1
"2026-03-28","0.24.0","bandersnatch","bdist_wheel","false",1
"2026-03-28","0.24.0","bandersnatch","sdist","false",1
"2026-03-28","0.25.0","Browser","bdist_wheel","false",2
"2026-03-28","0.25.0","bandersnatch","bdist_wheel","false",1
"2026-03-28","0.25.0","bandersnatch","sdist","false",1
"2026-03-28","0.25.1","Browser","bdist_wheel","false",4
"2026-03-28","0.25.1","Browser","sdist","false",3
"2026-03-28","0.25.1","bandersnatch","bdist_wheel","false",1
"2026-03-28","0.25.1","bandersnatch","sdist","false",1
"2026-03-28","0.25.1","uv","bdist_wheel","false",240
"2026-03-28","0.25.1","uv","bdist_wheel","true",18
"2026-03-28","0.3.0","Browser","sdist","false",1
"2026-03-28","0.3.1","Browser","sdist","false",1
"2026-03-28","0.4.0","Browser","sdist","false",2
"2026-03-28","0.4.1","Browser","sdist","false",1
"2026-03-28","0.5.0","Browser","sdist","false",1
"2026-03-28","0.5.1","Browser","sdist","false",1
"2026-03-28","0.6.0","Browser","sdist","false",1
"2026-03-28","0.6.1","Browser","sdist","false",1
"2026-03-28","0.6.2","Browser","sdist","false",1
"2026-03-28","0.6.3","Browser","sdist","false",1
"2026-03-28","0.7.1","Browser","sdist","false",1
"2026-03-29","0.0.1","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.0.1","bandersnatch","sdist","false",1
"2026-03-29","0.1.1","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.1.1","bandersnatch","sdist","false",1
"2026-03-29","0.1.10","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.1.10","bandersnatch","sdist","false",1
"2026-03-29","0.1.11","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.1.11","bandersnatch","sdist","false",1
"2026-03-29","0.1.2","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.1.2","bandersnatch","sdist","false",1
"2026-03-29","0.1.3","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.1.3","bandersnatch","sdist","false",1
"2026-03-29","0.1.3","uv","bdist_wheel","true",2
"2026-03-29","0.1.4","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.1.4","bandersnatch","sdist","false",1
"2026-03-29","0.1.5","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.1.5","bandersnatch","sdist","false",1
"2026-03-29","0.1.6","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.1.6","bandersnatch","sdist","false",1
"2026-03-29","0.1.7","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.1.7","bandersnatch","sdist","false",1
"2026-03-29","0.1.7","pip","bdist_wheel","false",2
"2026-03-29","0.1.8","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.1.8","bandersnatch","sdist","false",1
"2026-03-29","0.1.9","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.1.9","bandersnatch","sdist","false",1
"2026-03-29","0.10.0","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.10.0","bandersnatch","sdist","false",1
"2026-03-29","0.10.1","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.10.1","bandersnatch","sdist","false",1
"2026-03-29","0.10.2","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.10.2","bandersnatch","sdist","false",1
"2026-03-29","0.10.3","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.10.3","bandersnatch","sdist","false",1
"2026-03-29","0.11.0","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.11.0","bandersnatch","sdist","false",1
"2026-03-29","0.11.1","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.11.1","bandersnatch","sdist","false",1
"2026-03-29","0.11.2","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.11.2","bandersnatch","sdist","false",1
"2026-03-29","0.11.3","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.11.3","bandersnatch","sdist","false",1
"2026-03-29","0.12.0","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.12.0","bandersnatch","sdist","false",1
"2026-03-29","0.12.1","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.12.1","bandersnatch","sdist","false",1
"2026-03-29","0.13.0","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.13.0","bandersnatch","sdist","false",1
"2026-03-29","0.13.1","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.13.1","bandersnatch","sdist","false",1
"2026-03-29","0.13.2","Browser","sdist","false",1
"2026-03-29","0.13.2","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.13.2","bandersnatch","sdist","false",1
"2026-03-29","0.14.0","Browser","sdist","false",1
"2026-03-29","0.14.0","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.14.0","bandersnatch","sdist","false",1
"2026-03-29","0.14.1","Browser","sdist","false",1
"2026-03-29","0.14.1","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.14.1","bandersnatch","sdist","false",1
"2026-03-29","0.15.0","Browser","sdist","false",1
"2026-03-29","0.15.0","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.15.0","bandersnatch","sdist","false",1
"2026-03-29","0.16.0","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.16.0","bandersnatch","sdist","false",1
"2026-03-29","0.16.1","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.16.1","bandersnatch","sdist","false",1
"2026-03-29","0.16.2","Browser","sdist","false",1
"2026-03-29","0.16.2","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.16.2","bandersnatch","sdist","false",1
"2026-03-29","0.17.0","Browser","sdist","false",1
"2026-03-29","0.17.0","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.17.0","bandersnatch","sdist","false",1
"2026-03-29","0.17.1","Browser","sdist","false",1
"2026-03-29","0.17.1","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.17.1","bandersnatch","sdist","false",1
"2026-03-29","0.17.2","Browser","sdist","false",1
"2026-03-29","0.17.2","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.17.2","bandersnatch","sdist","false",1
"2026-03-29","0.18.0","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.18.0","bandersnatch","sdist","false",1
"2026-03-29","0.19.0","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.19.0","bandersnatch","sdist","false",1
"2026-03-29","0.19.1","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.19.1","bandersnatch","sdist","false",1
"2026-03-29","0.19.2","Browser","sdist","false",1
"2026-03-29","0.19.2","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.19.2","bandersnatch","sdist","false",1
"2026-03-29","0.2.0","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.2.0","bandersnatch","sdist","false",1
"2026-03-29","0.20.0","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.20.0","bandersnatch","sdist","false",1
"2026-03-29","0.21.0","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.21.0","bandersnatch","sdist","false",1
"2026-03-29","0.21.1","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.21.1","bandersnatch","sdist","false",1
"2026-03-29","0.21.2","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.21.2","bandersnatch","sdist","false",1
"2026-03-29","0.22.0","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.22.0","bandersnatch","sdist","false",1
"2026-03-29","0.22.1","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.22.1","bandersnatch","sdist","false",1
"2026-03-29","0.22.2","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.22.2","bandersnatch","sdist","false",1
"2026-03-29","0.22.3","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.22.3","bandersnatch","sdist","false",1
"2026-03-29","0.22.4","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.22.4","bandersnatch","sdist","false",1
"2026-03-29","0.22.4","uv","bdist_wheel","false",22
"2026-03-29","0.23.0","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.23.0","bandersnatch","sdist","false",1
"2026-03-29","0.23.1","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.23.1","bandersnatch","sdist","false",1
"2026-03-29","0.23.2","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.23.2","bandersnatch","sdist","false",1
"2026-03-29","0.24.0","bandersnatch","bdist_wheel","false",2
"2026-03-29","0.24.0","bandersnatch","sdist","false",2
"2026-03-29","0.25.0","bandersnatch","bdist_wheel","false",3
"2026-03-29","0.25.0","bandersnatch","sdist","false",3
"2026-03-29","0.25.1","","sdist","false",1
"2026-03-29","0.25.1","Browser","bdist_wheel","false",1
"2026-03-29","0.25.1","Browser","sdist","false",1
"2026-03-29","0.25.1","bandersnatch","bdist_wheel","false",3
"2026-03-29","0.25.1","bandersnatch","sdist","false",3
"2026-03-29","0.25.1","pip","bdist_wheel","false",10
"2026-03-29","0.25.1","uv","bdist_wheel","false",111
"2026-03-29","0.25.1","uv","bdist_wheel","true",12
"2026-03-29","0.3.0","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.3.0","bandersnatch","sdist","false",1
"2026-03-29","0.3.1","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.3.1","bandersnatch","sdist","false",1
"2026-03-29","0.4.0","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.4.0","bandersnatch","sdist","false",1
"2026-03-29","0.4.1","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.4.1","bandersnatch","sdist","false",1
"2026-03-29","0.5.0","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.5.0","bandersnatch","sdist","false",1
"2026-03-29","0.5.1","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.5.1","bandersnatch","sdist","false",1
"2026-03-29","0.6.0","Browser","sdist","false",1
"2026-03-29","0.6.0","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.6.0","bandersnatch","sdist","false",1
"2026-03-29","0.6.1","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.6.1","bandersnatch","sdist","false",1
"2026-03-29","0.6.2","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.6.2","bandersnatch","sdist","false",1
"2026-03-29","0.6.3","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.6.3","bandersnatch","sdist","false",1
"2026-03-29","0.6.4","Browser","bdist_wheel","false",1
"2026-03-29","0.6.4","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.6.4","bandersnatch","sdist","false",1
"2026-03-29","0.7.0","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.7.0","bandersnatch","sdist","false",1
"2026-03-29","0.7.1","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.7.1","bandersnatch","sdist","false",1
"2026-03-29","0.7.2","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.7.2","bandersnatch","sdist","false",1
"2026-03-29","0.8.0","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.8.0","bandersnatch","sdist","false",1
"2026-03-29","0.8.1","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.8.1","bandersnatch","sdist","false",1
"2026-03-29","0.8.2","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.8.2","bandersnatch","sdist","false",1
"2026-03-29","0.9.0","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.9.0","bandersnatch","sdist","false",1
"2026-03-29","0.9.1","bandersnatch","bdist_wheel","false",1
"2026-03-29","0.9.1","bandersnatch","sdist","false",1
"2026-03-30","0.0.1","Browser","sdist","false",1
"2026-03-30","0.0.2","Browser","sdist","false",1
"2026-03-30","0.1.0","Browser","sdist","false",1
"2026-03-30","0.1.1","Browser","sdist","false",1
"2026-03-30","0.1.2","Browser","sdist","false",1
"2026-03-30","0.1.3","Browser","sdist","false",1
"2026-03-30","0.1.4","Browser","sdist","false",1
"2026-03-30","0.1.5","Browser","sdist","false",1
"2026-03-30","0.1.6","Browser","sdist","false",1
"2026-03-30","0.1.7","Browser","sdist","false",2
"2026-03-30","0.19.1","Browser","sdist","false",1
"2026-03-30","0.20.0","","sdist","false",1
"2026-03-30","0.20.0","Browser","sdist","false",2
"2026-03-30","0.22.4","uv","bdist_wheel","false",52
"2026-03-30","0.23.0","Browser","bdist_wheel","false",1
"2026-03-30","0.23.0","Browser","sdist","false",1
"2026-03-30","0.25.1","uv","bdist_wheel","false",295
"2026-03-30","0.25.1","uv","bdist_wheel","true",56
"2026-03-31","0.1.4","Browser","bdist_wheel","false",1
"2026-03-31","0.1.4","Browser","sdist","false",1
"2026-03-31","0.1.7","Browser","bdist_wheel","false",1
"2026-03-31","0.1.7","Browser","sdist","false",1
"2026-03-31","0.1.8","Browser","sdist","false",1
"2026-03-31","0.11.2","Browser","sdist","false",1
"2026-03-31","0.17.1","bandersnatch","bdist_wheel","false",1
"2026-03-31","0.17.1","bandersnatch","sdist","false",1
"2026-03-31","0.17.2","Browser","sdist","false",1
"2026-03-31","0.17.2","bandersnatch","bdist_wheel","false",1
"2026-03-31","0.17.2","bandersnatch","sdist","false",1
"2026-03-31","0.18.0","bandersnatch","bdist_wheel","false",1
"2026-03-31","0.18.0","bandersnatch","sdist","false",1
"2026-03-31","0.19.0","bandersnatch","bdist_wheel","false",1
"2026-03-31","0.19.0","bandersnatch","sdist","false",1
"2026-03-31","0.19.1","bandersnatch","bdist_wheel","false",1
"2026-03-31","0.19.1","bandersnatch","sdist","false",1
"2026-03-31","0.19.2","bandersnatch","bdist_wheel","false",1
"2026-03-31","0.19.2","bandersnatch","sdist","false",1
"2026-03-31","0.2.0","Browser","sdist","false",1
"2026-03-31","0.20.0","bandersnatch","bdist_wheel","false",1
"2026-03-31","0.20.0","bandersnatch","sdist","false",1
"2026-03-31","0.21.0","bandersnatch","bdist_wheel","false",1
"2026-03-31","0.21.0","bandersnatch","sdist","false",1
"2026-03-31","0.21.1","bandersnatch","bdist_wheel","false",1
"2026-03-31","0.21.1","bandersnatch","sdist","false",1
"2026-03-31","0.21.2","bandersnatch","bdist_wheel","false",1
"2026-03-31","0.21.2","bandersnatch","sdist","false",1
"2026-03-31","0.22.0","bandersnatch","bdist_wheel","false",1
"2026-03-31","0.22.0","bandersnatch","sdist","false",1
"2026-03-31","0.22.1","bandersnatch","bdist_wheel","false",1
"2026-03-31","0.22.1","bandersnatch","sdist","false",1
"2026-03-31","0.22.2","bandersnatch","bdist_wheel","false",1
"2026-03-31","0.22.2","bandersnatch","sdist","false",1
"2026-03-31","0.22.3","bandersnatch","bdist_wheel","false",1
"2026-03-31","0.22.3","bandersnatch","sdist","false",1
"2026-03-31","0.22.4","bandersnatch","bdist_wheel","false",1
"2026-03-31","0.22.4","bandersnatch","sdist","false",1
"2026-03-31","0.22.4","uv","bdist_wheel","false",22
"2026-03-31","0.23.0","bandersnatch","bdist_wheel","false",1
"2026-03-31","0.23.0","bandersnatch","sdist","false",1
"2026-03-31","0.23.1","bandersnatch","bdist_wheel","false",1
"2026-03-31","0.23.1","bandersnatch","sdist","false",1
"2026-03-31","0.23.2","","sdist","false",1
"2026-03-31","0.23.2","bandersnatch","bdist_wheel","false",1
"2026-03-31","0.23.2","bandersnatch","sdist","false",1
"2026-03-31","0.24.0","","sdist","false",1
"2026-03-31","0.24.0","bandersnatch","bdist_wheel","false",1
"2026-03-31","0.24.0","bandersnatch","sdist","false",1
"2026-03-31","0.24.0","pip","bdist_wheel","false",2
"2026-03-31","0.25.0","","sdist","false",1
"2026-03-31","0.25.0","bandersnatch","bdist_wheel","false",1
"2026-03-31","0.25.0","bandersnatch","sdist","false",1
"2026-03-31","0.25.1","","sdist","false",1
"2026-03-31","0.25.1","Browser","bdist_wheel","false",1
"2026-03-31","0.25.1","bandersnatch","bdist_wheel","false",1
"2026-03-31","0.25.1","bandersnatch","sdist","false",1
"2026-03-31","0.25.1","pip","bdist_wheel","false",4
"2026-03-31","0.25.1","uv","bdist_wheel","false",956
"2026-03-31","0.25.1","uv","bdist_wheel","true",80
"2026-03-31","0.5.0","Browser","bdist_wheel","false",1
"2026-03-31","0.6.1","Browser","bdist_wheel","false",1
"2026-03-31","0.6.1","Browser","sdist","false",1
"2026-04-01","0.0.1","","bdist_wheel","false",1
"2026-04-01","0.1.5","Browser","sdist","false",1
"2026-04-01","0.20.0","Browser","bdist_wheel","false",3
"2026-04-01","0.21.0","","sdist","false",1
"2026-04-01","0.23.1","uv","bdist_wheel","false",2
"2026-04-01","0.24.0","pip","bdist_wheel","false",11
"2026-04-01","0.25.1","pip","bdist_wheel","false",4
"2026-04-01","0.25.1","uv","bdist_wheel","false",170
"2026-04-01","0.25.1","uv","bdist_wheel","true",117
"2026-04-01","0.9.1","","bdist_wheel","false",1
"2026-04-01","0.9.1","requests","sdist","false",1
"2026-04-02","0.10.0","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.10.0","bandersnatch","sdist","false",1
"2026-04-02","0.10.1","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.10.1","bandersnatch","sdist","false",1
"2026-04-02","0.10.2","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.10.2","bandersnatch","sdist","false",1
"2026-04-02","0.10.3","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.10.3","bandersnatch","sdist","false",1
"2026-04-02","0.11.0","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.11.0","bandersnatch","sdist","false",1
"2026-04-02","0.11.1","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.11.1","bandersnatch","sdist","false",1
"2026-04-02","0.11.2","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.11.2","bandersnatch","sdist","false",1
"2026-04-02","0.11.3","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.11.3","bandersnatch","sdist","false",1
"2026-04-02","0.12.0","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.12.0","bandersnatch","sdist","false",1
"2026-04-02","0.12.1","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.12.1","bandersnatch","sdist","false",1
"2026-04-02","0.13.0","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.13.0","bandersnatch","sdist","false",1
"2026-04-02","0.13.1","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.13.1","bandersnatch","sdist","false",1
"2026-04-02","0.13.2","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.13.2","bandersnatch","sdist","false",1
"2026-04-02","0.14.0","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.14.0","bandersnatch","sdist","false",1
"2026-04-02","0.14.1","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.14.1","bandersnatch","sdist","false",1
"2026-04-02","0.15.0","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.15.0","bandersnatch","sdist","false",1
"2026-04-02","0.16.0","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.16.0","bandersnatch","sdist","false",1
"2026-04-02","0.16.1","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.16.1","bandersnatch","sdist","false",1
"2026-04-02","0.16.2","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.16.2","bandersnatch","sdist","false",1
"2026-04-02","0.17.0","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.17.0","bandersnatch","sdist","false",1
"2026-04-02","0.17.1","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.17.1","bandersnatch","sdist","false",1
"2026-04-02","0.17.2","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.17.2","bandersnatch","sdist","false",1
"2026-04-02","0.18.0","bandersnatch","bdist_wheel","false",1
"2026-04-02","0.18.0","bandersnatch","sdist","false",1
